site,rep,variety,yield
71202,4,4,6133.7
71202,4,5,8021.1
71202,4,6,6134.5
71202,4,7,7188.9
71202,4,8,7323.3
71202,4,9,5271.8
71202,4,10,7717.6
71202,4,11,4435.4
71202,4,12,5968.4
72302,1,1,6021.2
72302,1,2,6580.3
72302,1,3,5954.5
72302,1,4,5961.9
72302,1,5,5260.7
72302,1,6,6820.6
72302,1,7,5886.3
72302,1,8,6166.6
72302,1,9,6175.9
72302,1,10,6364.6
72302,1,11,5227.2
72302,1,12,4817
72302,2,1,5913.1
72302,2,2,6970.9
72302,2,3,7075.9
72302,2,4,6762.1
72302,2,5,7048.9
72302,2,6,6771.9
72302,2,7,5163.9
72302,2,8,5884.8
72302,2,9,6330.2
72302,2,10,7456.4
72302,2,11,5366.4
72302,2,12,4320.5
72302,3,1,7205
72302,3,2,8048.5
72302,3,3,7593.3
72302,3,4,7577.3
72302,3,5,7990.3
72302,3,6,7048.9
72302,3,7,7305.6
72302,3,8,7084.5
72302,3,9,7444.3
72302,3,10,6828.9
72302,3,11,5716.9
72302,3,12,4730.2
72302,4,1,7016
72302,4,2,7439.1
72302,4,3,8419.3
72302,4,4,9446
72302,4,5,8832.8
72302,4,6,7161.6
72302,4,7,6990.4
72302,4,8,7538.5
72302,4,9,6779.9
72302,4,10,8143.2
72302,4,11,5330.8
72302,4,12,5517
72401,1,1,3593.6
72401,1,2,3411.5
72401,1,3,3493.6
72401,1,4,3583.3
72401,1,5,1801.6
72401,1,6,2899.5
72401,1,7,3283.5
72401,1,8,2795
72401,1,9,3957.7
72401,1,10,3935.4
72401,1,11,2645.3
72401,1,12,2887.2
72401,2,1,2223.2
72401,2,2,2242.4
72401,2,3,1533.3
72401,2,4,3075.7
72401,2,5,1836.7
72401,2,6,665.3
72401,2,7,2817.4
72401,2,8,3077.9
72401,2,9,3879.5
72401,2,10,3087.1
72401,2,11,560.6
72401,2,12,1070.1
72401,3,1,5748.4
72401,3,2,4307.7
72401,3,3,4849.6
72401,3,4,5321.7
72401,3,5,5507.9
72401,3,6,3369.1
72401,3,7,4558.7
72401,3,8,3935.8
72401,3,9,4408.1
72401,3,10,5732.6
72401,3,11,5378.3
72401,3,12,4278.1
72401,4,1,2715.2
72401,4,2,3382.8
72401,4,3,5558.1
72401,4,4,3723.6
72401,4,5,2827
72401,4,6,2887.2
72401,4,7,4380.7
72401,4,8,4859.7
72401,4,9,4263
72401,4,10,6104.3
72401,4,11,3817.6
72401,4,12,4365.5
72402,1,1,1324.5
72402,1,2,1317.6
72402,1,3,2201.8
72402,1,4,2994.7
72402,1,5,1266.3
72402,1,6,3058.5
72402,1,7,2256
72402,1,8,2338.7
72402,1,9,2167.6
72402,1,10,2110.5
72402,1,11,2982.7
72402,1,12,2221.7
72402,2,1,2270.2
72402,2,2,2176.1
72402,2,3,2184.7
72402,2,4,2181.8
72402,2,5,2281.6
72402,2,6,2954.7
72402,2,7,3070.5
72402,2,8,2954.7
72402,2,9,2159
72402,2,10,2190.4
72402,2,11,3927.3
72402,2,12,2184.7
72402,3,1,3106.5
72402,3,2,2136.2
72402,3,3,2133.3
72402,3,4,2179
72402,3,5,3078.5
72402,3,6,3086.5
72402,3,7,3896.5
72402,3,8,3798.9
72402,3,9,3114.4
72402,3,10,2184.7
72402,3,11,2954.7
72402,3,12,3058.5
72402,4,1,3114.4
72402,4,2,2153.3
72402,4,3,2994.7
72402,4,4,3030.6
72402,4,5,1307.4
72402,4,6,3106.5
72402,4,7,3058.5
72402,4,8,3114.4
72402,4,9,3417.9
72402,4,10,3022.6
72402,4,11,3082.5
72402,4,12,2167.6
72408,1,1,3004.2
72408,1,2,4716.1
72408,1,3,2078.1
72408,1,4,2910.1
72408,1,5,2462.8
72408,1,6,3927.3
72408,1,7,2101.7
72408,1,8,3198.3
72408,1,9,1618.1
72408,1,10,2139
72408,1,11,2590.6
72408,1,12,4309.6
72408,2,1,4982
72408,2,2,2009.9
72408,2,3,1355.3
72408,2,4,4938
72408,2,5,5121.4
72408,2,6,1322.8
72408,2,7,3146.4
72408,2,8,1648.9
72408,2,9,5061.8
72408,2,10,2488.4
72408,2,11,3831.2
72408,2,12,2844.1
72408,3,1,3381.4
72408,3,2,752
72408,3,3,3058.5
72408,3,4,2491.6
72408,3,5,740.2
72408,3,6,1208.7
72408,3,7,3937.5
72408,3,8,3364.1
72408,3,9,4037.2
72408,3,10,2250.3
72408,3,11,2727.7
72408,3,12,3922.1
72408,4,1,2906.4
72408,4,2,5263.7
72408,4,3,4875.3
72408,4,4,3922.1
72408,4,5,3875.4
72408,4,6,1766
72408,4,7,1357
72408,4,8,4831.4
72408,4,9,3573
72408,4,10,3801.8
72408,4,11,5061.8
72408,4,12,1766
80306,1,1,2736.4
80306,1,2,4417.3
80306,1,3,3255.1
80306,1,4,2453.3
80306,1,5,2317.4
80306,1,6,4241.4
80306,1,7,3144.2
80306,1,8,4188.2
80306,1,9,3625.3
80306,1,10,4031
80306,1,11,1988.7
80306,1,12,297
80306,2,1,2200.3
80306,2,2,585.6
80306,2,3,283.1
80306,2,4,2264.4
80306,2,5,3625.3
80306,2,6,1436.2
80306,2,7,3342.2
80306,2,8,2809.6
80306,2,9,843.9
80306,2,10,2015.5
80306,2,11,2328.5
80306,2,12,299.8
80306,3,1,3647.9
80306,3,2,2702.2
80306,3,3,4545.2
80306,3,4,1448.4
80306,3,5,3379.9
80306,3,6,1746.4
80306,3,7,574.5
80306,3,8,2015.5
80306,3,9,3329.7
80306,3,10,1738
80306,3,11,869
80306,3,12,370.4
80306,4,1,327.5
80306,4,2,2753.8
80306,4,3,2722.4
80306,4,4,3541.6
80306,4,5,2003.3
80306,4,6,2961
80306,4,7,2222.6
80306,4,8,2566.3
80306,4,9,1945.3
80306,4,10,3354.8
80306,4,11,1525.1
80306,4,12,2856.9
80417,1,1,6725.3
80417,1,2,5049.6
80417,1,3,5635.7
80417,1,4,5417.1
80417,1,5,4348.7
80417,1,6,5839.8
80417,1,7,4047.1
80417,1,8,5809.2
80417,1,9,7040.3
80417,1,10,5809.2
80417,1,11,5428.9
80417,1,12,8682.3
80417,2,1,5750.1
80417,2,2,7127.6
80417,2,3,7878.6
80417,2,4,7308.8
80417,2,5,5108.9
80417,2,6,5396.4
80417,2,7,7735.1
80417,2,8,7324.7
80417,2,9,5396.4
80417,2,10,6598.5
80417,2,11,6973.3
80417,2,12,8595.4
80417,3,1,6245.8
80417,3,2,7305.8
80417,3,3,7616
80417,3,4,8598.5
80417,3,5,6386.1
80417,3,6,8466.8
80417,3,7,6538
80417,3,8,7408.9
80417,3,9,6978.1
80417,3,10,7206.3
80417,3,11,8567.2
80417,3,12,8161.3
80417,4,1,7543.2
80417,4,2,8206.2
80417,4,3,8867.7
80417,4,4,6792.9
80417,4,5,7318.9
80417,4,6,7682.5
80417,4,7,5657.3
80417,4,8,5968.8
80417,4,9,9103.8
80417,4,10,7456.5
80417,4,11,8546.8
80417,4,12,7379.9
80418,1,1,4096.9
80418,1,2,2808.7
80418,1,3,4220.2
80418,1,4,5940.1
80418,1,5,3034.7
80418,1,6,6141.4
80418,1,7,3465.7
80418,1,8,5005.3
80418,1,9,4192.8
80418,1,10,5887.3
80418,1,11,6859.7
80418,1,12,5743.9
80418,2,1,5412.8
80418,2,2,5615.5
80418,2,3,5624.1
80418,2,4,5337.5
80418,2,5,5409.2
80418,2,6,4668
80418,2,7,5731
80418,2,8,7271.3
80418,2,9,6573.3
80418,2,10,6318.3
80418,2,11,6755.6
80418,2,12,7680
80418,3,1,6374.9
80418,3,2,8116.5
80418,3,3,3620.6
80418,3,4,5795
80418,3,5,3794.6
80418,3,6,6379.6
80418,3,7,6629.5
80418,3,8,5899.7
80418,3,9,3495.8
80418,3,10,3123.6
80418,3,11,5592.6
80418,3,12,7967.3
80418,4,1,5101.9
80418,4,2,5474.7
80418,4,3,6213.6
80418,4,4,3807.7
80418,4,5,4666.7
80418,4,6,3951.1
80418,4,7,3422.7
80418,4,8,3633.5
80418,4,9,4926
80418,4,10,4965.2
80418,4,11,4687.7
80418,4,12,3987.4
80601,1,1,1874.7
80601,1,2,5658.6
80601,1,3,1593.3
80601,1,4,4031.1
80601,1,5,1952.8
80601,1,6,4440.7
80601,1,7,4038.6
80601,1,8,4519.8
80601,1,9,3875.2
80601,1,10,1855.1
80601,1,11,4650.9
80601,1,12,3742.3
80601,2,1,3075.8
80601,2,2,2938.8
80601,2,3,1785.6
80601,2,4,1991.6
80601,2,5,2613.2
80601,2,6,3912.7
80601,2,7,4519.6
80601,2,8,4054.9
80601,2,9,3703.1
80601,2,10,4447.3
80601,2,11,4986
80601,2,12,4434.5
80601,3,1,3310.8
80601,3,2,1884.5
80601,3,3,3778.4
80601,3,4,1966.9
80601,3,5,3335.9
80601,3,6,4070.5
80601,3,7,3816.1
80601,3,8,3287
80601,3,9,4520.5
80601,3,10,3239.2
80601,3,11,4602.2
80601,3,12,4199
80601,4,1,2118.7
80601,4,2,3371
80601,4,3,1547.7
80601,4,4,1593.3
80601,4,5,918.7
80601,4,6,3708.6
80601,4,7,4918.5
80601,4,8,1676.9
80601,4,9,3502.7
80601,4,10,1083.5
80601,4,11,3516.9
80601,4,12,3672.7
91301,1,1,5562.2
91301,1,2,6763.5
91301,1,3,8131.8
91301,1,4,6607.6
91301,1,5,6083.4
91301,1,6,7495.2
91301,1,7,7142.4
91301,1,8,8038.7
91301,1,9,6607.6
91301,1,10,6707.3
91301,1,11,8859.8
91301,1,12,8096.4
91301,2,1,5805.6
91301,2,2,6991.5
91301,2,3,6552.9
91301,2,4,7628.3
91301,2,5,7493.8
91301,2,6,6959.6
91301,2,7,6121.1
91301,2,8,6186.1
91301,2,9,5904.5
91301,2,10,4678
91301,2,11,6985.9
91301,2,12,8215
91301,3,1,6071.1
91301,3,2,7310.4
91301,3,3,7197.4
91301,3,4,5246.6
91301,3,5,7517.3
91301,3,6,7020.6
91301,3,7,5579.8
91301,3,8,6171.2
91301,3,9,5602.7
91301,3,10,6100.5
91301,3,11,7587.6
91301,3,12,8777.6
91301,4,1,8072
91301,4,2,7300.1
91301,4,3,7433.6
91301,4,4,7181.7
91301,4,5,7790.4
91301,4,6,7724.7
91301,4,7,6681
91301,4,8,6981.8
91301,4,9,5128
91301,4,10,6460.2
91301,4,11,8631
91301,4,12,9019.9
91401,1,1,4415.3
91401,1,2,4016.1
91401,1,3,4336.9
91401,1,4,3551.6
91401,1,5,2857.6
91401,1,6,3124.5
91401,1,7,4579.3
91401,1,8,5287.1
91401,1,9,3453
91401,1,10,4174.7
91401,1,11,4832.7
91401,1,12,6100.5
91401,2,1,4938.6
91401,2,2,4697.9
91401,2,3,4510.8
91401,2,4,4752
91401,2,5,5029.4
91401,2,6,3662.9
91401,2,7,4067
91401,2,8,4844.1
91401,2,9,3600
91401,2,10,3249.6
91401,2,11,6699.5
91401,2,12,7126.2
91401,3,1,5112.2
91401,3,2,4683.4
91401,3,3,3398.5
91401,3,4,3229.4
91401,3,5,5125.5
91401,3,6,5085.8
91401,3,7,4668.2
91401,3,8,4022.1
91401,3,9,4376.2
91401,3,10,3513.7
91401,3,11,6273.9
91401,3,12,5696.3
91401,4,1,4697.3
91401,4,2,3987.2
91401,4,3,3896.5
91401,4,4,4704.3
91401,4,5,4768.1
91401,4,6,4953.9
91401,4,7,4486.2
91401,4,8,3769.4
91401,4,9,3007.5
91401,4,10,4629
91401,4,11,7105
91401,4,12,6787.9
91402,1,1,4098.5
91402,1,2,4473.7
91402,1,3,4977.6
91402,1,4,4282.2
91402,1,5,5187.5
91402,1,6,4426.4
91402,1,7,4749.7
91402,1,8,4454.9
91402,1,9,3845.9
91402,1,10,4262.7
91402,1,11,4919.2
91402,1,12,5215.8
91402,2,1,4869
91402,2,2,4591.6
91402,2,3,4942.7
91402,2,4,4432.1
91402,2,5,4216.5
91402,2,6,4596.4
91402,2,7,5453.3
91402,2,8,4603.4
91402,2,9,5243.2
91402,2,10,4393.8
91402,2,11,5606
91402,2,12,5061.8
91402,3,1,4855.3
91402,3,2,5154.2
91402,3,3,4870.5
91402,3,4,4818.5
91402,3,5,3787.1
91402,3,6,4900.4
91402,3,7,4585.6
91402,3,8,5035.4
91402,3,9,5128
91402,3,10,3262.9
91402,3,11,5304.8
91402,3,12,5526.9
91402,4,1,4977.6
91402,4,2,4749.7
91402,4,3,5187.5
91402,4,4,4262.7
91402,4,5,4919.2
91402,4,6,4426.4
91402,4,7,3845.9
91402,4,8,4098.5
91402,4,9,4282.2
91402,4,10,5215.8
91402,4,11,4850.2
91402,4,12,4454.9
91407,1,1,2347.4
91407,1,2,2731.1
91407,1,3,5414.3
91407,1,4,6096.3
91407,1,5,4373.3
91407,1,6,4695.6
91407,1,7,5588.1
91407,1,8,2115.1
91407,1,9,5037.9
91407,1,10,4072.2
91407,1,11,2691.8
91407,1,12,4571
91407,2,1,5109
91407,2,2,6220.9
91407,2,3,6134
91407,2,4,5094.9
91407,2,5,3012.9
91407,2,6,6750
91407,2,7,3276.4
91407,2,8,5217.2
91407,2,9,4175.4
91407,2,10,2747.6
91407,2,11,5804.5
91407,2,12,5618.3
91407,3,1,3701.7
91407,3,2,3992.6
91407,3,3,5374.4
91407,3,4,1706.7
91407,3,5,5174.8
91407,3,6,6279.1
91407,3,7,4826.4
91407,3,8,2709.9
91407,3,9,3724.8
91407,3,10,5731.5
91407,3,11,6033.8
91407,3,12,3357.4
91407,4,1,2253
91407,4,2,4670.2
91407,4,3,2925.2
91407,4,4,3415.5
91407,4,5,5375.5
91407,4,6,2975.3
91407,4,7,3816.7
91407,4,8,5215.8
91407,4,9,6164.5
91407,4,10,4468.4
91407,4,11,7283.9
91407,4,12,5478.7
91409,1,1,5997.8
91409,1,2,4611.1
91409,1,3,5159.4
91409,1,4,6613.7
91409,1,5,5146
91409,1,6,5115.4
91409,1,7,6162.7
91409,1,8,5508.1
91409,1,9,6091.5
91409,1,10,5508.1
91409,1,11,7442.7
91409,1,12,6454.8
91409,2,1,6625.8
91409,2,2,6392.3
91409,2,3,5497.7
91409,2,4,7584.5
91409,2,5,7948
91409,2,6,5743.4
91409,2,7,6849.5
91409,2,8,5933.9
91409,2,9,6844.9
91409,2,10,5368.8
91409,2,11,7301.4
91409,2,12,6892.6
91409,3,1,7118.2
91409,3,2,5788.8
91409,3,3,5058.2
91409,3,4,5178.9
91409,3,5,6922.5
91409,3,6,7297
91409,3,7,4914.9
91409,3,8,7529.4
91409,3,9,5787.7
91409,3,10,5528.9
91409,3,11,7429
91409,3,12,6164.4
91409,4,1,5401.2
91409,4,2,6656.6
91409,4,3,5582.3
91409,4,4,7083.8
91409,4,5,8418.6
91409,4,6,5784
91409,4,7,6043.8
91409,4,8,6429.9
91409,4,9,5699
91409,4,10,5508.1
91409,4,11,6417.1
91409,4,12,6063.5
91410,1,1,7130
91410,1,2,6507
91410,1,3,6045.4
91410,1,4,6307.1
91410,1,5,7033.8
91410,1,6,6684.9
91410,1,7,7016
91410,1,8,6913.1
91410,1,9,5339
91410,1,10,7273.4
91410,1,11,8972
91410,1,12,8425.4
91410,2,1,7630.4
91410,2,2,5888
91410,2,3,5154.7
91410,2,4,6212.7
91410,2,5,7567.3
91410,2,6,5901.5
91410,2,7,6086.7
91410,2,8,6745.7
91410,2,9,6034.4
91410,2,10,7338.7
91410,2,11,6988
91410,2,12,7838.1
91410,3,1,7427
91410,3,2,7109.6
91410,3,3,6884.2
91410,3,4,6507
91410,3,5,7429
91410,3,6,5435.4
91410,3,7,6337.6
91410,3,8,7513.3
91410,3,9,5841.5
91410,3,10,5381
91410,3,11,7557.7
91410,3,12,9036.1
91410,4,1,6373.8
91410,4,2,7078.8
91410,4,3,5598.6
91410,4,4,6525.5
91410,4,5,6567
91410,4,6,6485.3
91410,4,7,6115.4
91410,4,8,5809.3
91410,4,9,6212.6
91410,4,10,6236.9
91410,4,11,6714.3
91410,4,12,9187.6
91415,1,1,7254.2
91415,1,2,7803.2
91415,1,3,5722.4
91415,1,4,8290.9
91415,1,5,7016
91415,1,6,7924.1
91415,1,7,7111.1
91415,1,8,8768.5
91415,1,9,7230.7
91415,1,10,8396.2
91415,1,11,7615
91415,1,12,9383.4
91415,2,1,7569.6
91415,2,2,7243.6
91415,2,3,5725
91415,2,4,8859.8
91415,2,5,7243.6
91415,2,6,6348.7
91415,2,7,7499.3
91415,2,8,7817.2
91415,2,9,6817.5
91415,2,10,6424.6
91415,2,11,8334.4
91415,2,12,7569.6
91415,3,1,6768.4
91415,3,2,8432.3
91415,3,3,6255.6
91415,3,4,6719.4
91415,3,5,6179.4
91415,3,6,6519.8
91415,3,7,7389.1
91415,3,8,8031.5
91415,3,9,6058.7
91415,3,10,6442.8
91415,3,11,7348.5
91415,3,12,9375.9
91415,4,1,8508
91415,4,2,7456.4
91415,4,3,6442.8
91415,4,4,7321.2
91415,4,5,6356.9
91415,4,6,6466.6
91415,4,7,7638.9
91415,4,8,7177.6
91415,4,9,6442.8
91415,4,10,8454.4
91415,4,11,7214.5
91415,4,12,7892.6
91416,1,1,3528.9
91416,1,2,1680.4
91416,1,3,2694.2
91416,1,4,1901.9
91416,1,5,3294.7
91416,1,6,4184
91416,1,7,3192.8
91416,1,8,2677.7
91416,1,9,1981.7
91416,1,10,3248.1
91416,1,11,5071.1
91416,1,12,5258.4
91416,2,1,1816.6
91416,2,2,1943.6
91416,2,3,1164.6
91416,2,4,1678.1
91416,2,5,1366.8
91416,2,6,3806.4
91416,2,7,3485
91416,2,8,3266.9
91416,2,9,2537.8
91416,2,10,1150.3
91416,2,11,5147.4
91416,2,12,4885.2
91416,3,1,3039.1
91416,3,2,1846
91416,3,3,1017.2
91416,3,4,2735.4
91416,3,5,1539.7
91416,3,6,2741.3
91416,3,7,2758.8
91416,3,8,1019.9
91416,3,9,2011
91416,3,10,3070.8
91416,3,11,5359.1
91416,3,12,4831.6
91416,4,1,667.2
91416,4,2,1724.2
91416,4,3,1853.5
91416,4,4,856.6
91416,4,5,997
91416,4,6,1597.8
91416,4,7,1391.1
91416,4,8,1408.6
91416,4,9,1376.5
91416,4,10,1495.5
91416,4,11,3959.6
91416,4,12,2222.5
91418,1,1,3145.9
91418,1,2,3122.4
91418,1,3,3129.5
91418,1,4,2335.8
91418,1,5,1751.3
91418,1,6,3110.8
91418,1,7,2759.9
91418,1,8,2218.9
91418,1,9,2838.6
91418,1,10,1546.3
91418,1,11,3545.7
91418,1,12,3468.1
91418,2,1,4266.7
91418,2,2,2511.1
91418,2,3,1933.3
91418,2,4,3497.8
91418,2,5,2309.5
91418,2,6,2341.4
91418,2,7,3840
91418,2,8,2695.5
91418,2,9,2421.3
91418,2,10,3437.7
91418,2,11,3377.1
91418,2,12,4681.9
91418,3,1,1792
91418,3,2,4008
91418,3,3,3397.1
91418,3,4,2639.1
91418,3,5,2023
91418,3,6,2440.4
91418,3,7,2107.7
91418,3,8,2062.4
91418,3,9,2628.4
91418,3,10,1739.3
91418,3,11,3082.5
91418,3,12,4052.2
91418,4,1,687.2
91418,4,2,2161.9
91418,4,3,1667.9
91418,4,4,1636.5
91418,4,5,779.3
91418,4,6,1738.4
91418,4,7,1930
91418,4,8,1228.2
91418,4,9,1225
91418,4,10,1081.5
91418,4,11,2078.1
91418,4,12,2940.2
91422,1,1,3774.7
91422,1,2,4611.8
91422,1,3,3411.5
91422,1,4,3422.5
91422,1,5,3737.3
91422,1,6,4581.9
91422,1,7,2205
91422,1,8,5268
91422,1,9,4562.4
91422,1,10,3307.5
91422,1,11,5098.1
91422,1,12,3282.6
91422,2,1,2643.9
91422,2,2,3697.1
91422,2,3,2564.7
91422,2,4,3519.3
91422,2,5,5155.6
91422,2,6,4093.8
91422,2,7,4163.4
91422,2,8,3090.6
91422,2,9,4519.3
91422,2,10,4594.2
91422,2,11,4277.2
91422,2,12,3529.5
91422,3,1,2999.3
91422,3,2,3741.9
91422,3,3,1961.6
91422,3,4,3112.2
91422,3,5,3228.8
91422,3,6,2834.8
91422,3,7,2440.9
91422,3,8,3411.5
91422,3,9,2132.2
91422,3,10,4452.5
91422,3,11,3149.9
91422,3,12,4269.5
91422,4,1,3610
91422,4,2,3766.1
91422,4,3,4401.7
91422,4,4,3644.3
91422,4,5,4785.1
91422,4,6,3908.5
91422,4,7,3392.3
91422,4,8,4300.8
91422,4,9,4208.3
91422,4,10,3090.6
91422,4,11,4040.1
91422,4,12,4686.7
91424,1,1,3813
91424,1,2,5078.9
91424,1,3,6743.2
91424,1,4,3820.7
91424,1,5,4937.4
91424,1,6,3232.3
91424,1,7,4524.5
91424,1,8,4853.4
91424,1,9,4185.3
91424,1,10,4478.3
91424,1,11,4691.8
91424,1,12,5071.1
91424,2,1,6488.6
91424,2,2,6029
91424,2,3,5417.5
91424,2,4,4182.5
91424,2,5,6437.6
91424,2,6,5916.7
91424,2,7,6074.2
91424,2,8,6268.2
91424,2,9,5357.2
91424,2,10,6907
91424,2,11,4986.4
91424,2,12,6667.6
91424,3,1,5183
91424,3,2,6396.2
91424,3,3,6212.2
91424,3,4,5556.7
91424,3,5,6617.1
91424,3,6,5251.8
91424,3,7,6737.6
91424,3,8,6810.2
91424,3,9,3026.8
91424,3,10,4549.5
91424,3,11,7044.3
91424,3,12,7104
91424,4,1,6452.3
91424,4,2,3132.6
91424,4,3,5780.2
91424,4,4,6917.8
91424,4,5,4780.5
91424,4,6,5576.7
91424,4,7,6585
91424,4,8,6654.4
91424,4,9,6051.6
91424,4,10,5085.8
91424,4,11,5198.1
91424,4,12,5702
91501,1,1,3768.1
91501,1,2,2764.9
91501,1,3,3298.4
91501,1,4,3093
91501,1,5,4196.8
91501,1,6,3715.8
91501,1,7,3383.8
91501,1,8,3562.5
91501,1,9,3017.1
91501,1,10,3495.8
91501,1,11,5100
91501,1,12,2059.8
91501,2,1,3632.7
91501,2,2,4337.4
91501,2,3,4001.3
91501,2,4,3637.6
91501,2,5,3140.1
91501,2,6,4354.6
91501,2,7,3208.6
91501,2,8,3432.6
91501,2,9,3319.8
91501,2,10,3428.1
91501,2,11,3510.5
91501,2,12,1877.5
91501,3,1,3351.2
91501,3,2,2145
91501,3,3,1994.8
91501,3,4,2964.8
91501,3,5,3455.7
91501,3,6,3259.9
91501,3,7,3234.2
91501,3,8,3691.4
91501,3,9,2637.3
91501,3,10,4267.6
91501,3,11,4294.7
91501,3,12,1744.7
91501,4,1,3720.7
91501,4,2,3725.6
91501,4,3,3516.1
91501,4,4,3423.6
91501,4,5,3739
91501,4,6,2783.2
91501,4,7,3322.2
91501,4,8,4015.5
91501,4,9,3958.1
91501,4,10,3361.8
91501,4,11,4062.8
91501,4,12,2297.9
91504,1,1,5094.6
91504,1,2,6917.6
91504,1,3,6653.3
91504,1,4,6516.4
91504,1,5,6317
91504,1,6,4195
91504,1,7,4608.1
91504,1,8,5614.4
91504,1,9,6271.7
91504,1,10,5430.3
91504,1,11,5691.3
91504,1,12,4250.2
91504,2,1,6266
91504,2,2,5509.7
91504,2,3,5322.2
91504,2,4,5666.6
91504,2,5,5532.4
91504,2,6,5036.1
91504,2,7,4659.7
91504,2,8,5778.5
91504,2,9,5228.4
91504,2,10,6074.9
91504,2,11,5315
91504,2,12,4039.2
91504,3,1,7046.1
91504,3,2,5410.9
91504,3,3,4956.9
91504,3,4,6391.4
91504,3,5,6799.9
91504,3,6,5860.1
91504,3,7,4964
91504,3,8,3667.5
91504,3,9,3580
91504,3,10,5839.6
91504,3,11,5625.1
91504,3,12,3671.8
91504,4,1,3346.7
91504,4,2,5102.2
91504,4,3,3357.4
91504,4,4,4222.6
91504,4,5,3900.6
91504,4,6,4254.1
91504,4,7,3978.6
91504,4,8,6396
91504,4,9,5348.6
91504,4,10,5636.8
91504,4,11,6424.4
91504,4,12,4102.8
91516,1,1,4243.2
91516,1,2,6425.5
91516,1,3,5227.8
91516,1,4,5554.2
91516,1,5,5339
91516,1,6,4256.2
91516,1,7,5113.2
91516,1,8,6169.6
91516,1,9,4191.4
91516,1,10,6040.8
91516,1,11,5751.9
91516,1,12,4560.7
91516,2,1,6178.8
91516,2,2,7085.7
91516,2,3,6805.6
91516,2,4,5426.4
91516,2,5,5857.9
91516,2,6,4778.2
91516,2,7,5793.2
91516,2,8,6662.8
91516,2,9,6400
91516,2,10,5269.6
91516,2,11,5386
91516,2,12,4863.3
91516,3,1,6628.6
91516,3,2,6688.5
91516,3,3,5421.2
91516,3,4,6935.9
91516,3,5,7513.5
91516,3,6,6204.4
91516,3,7,5962.8
91516,3,8,5732.6
91516,3,9,5470.6
91516,3,10,4981.5
91516,3,11,7656.5
91516,3,12,4899
91516,4,1,5303.8
91516,4,2,7260.5
91516,4,3,6125.2
91516,4,4,5685.2
91516,4,5,6782
91516,4,6,4537.8
91516,4,7,4875
91516,4,8,6326.3
91516,4,9,6717.8
91516,4,10,3851.5
91516,4,11,6512.5
91516,4,12,5474.1
91517,1,1,5569.7
91517,1,2,5398.2
91517,1,3,4779.7
91517,1,4,4832.8
91517,1,5,4553.1
91517,1,6,5336.6
91517,1,7,3742.5
91517,1,8,5351
91517,1,9,4800.4
91517,1,10,5441.7
91517,1,11,2283.8
91517,1,12,2000.7
91517,2,1,3100.3
91517,2,2,5495.2
91517,2,3,4256.9
91517,2,4,3683.4
91517,2,5,6327.6
91517,2,6,4988.2
91517,2,7,5450.4
91517,2,8,3691.4
91517,2,9,3969.1
91517,2,10,4125.3
91517,2,11,4081.3
91517,2,12,2491.7
91517,3,1,4602
91517,3,2,4722.5
91517,3,3,5977.8
91517,3,4,3743.6
91517,3,5,6271.7
91517,3,6,5688.6
91517,3,7,4755
91517,3,8,5099.5
91517,3,9,4703.2
91517,3,10,4130.8
91517,3,11,842.7
91517,3,12,1872.6
91517,4,1,4703.4
91517,4,2,3973.5
91517,4,3,5062.2
91517,4,4,4556
91517,4,5,5573.7
91517,4,6,4500
91517,4,7,3676.7
91517,4,8,5419.7
91517,4,9,4625.5
91517,4,10,4283
91517,4,11,2698.9
91517,4,12,1922.6
